person_ID,trip_count,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,choice,shop_trip,leis_trip,dist_fac,tt_w,tt_b,tt_c,tc_c,acc_c,acc_time_4,tt_pt,tc_pt,acc_pt,trns_pt,freq_pt,distance_3,tt_ivt_3,tc_c_3,tt_ivt_1,tt_ivt_2,tt_ivt_4,tc_pt_4,wait_4,trns_4,freq_sof,Q1.1,Q1.2,Q1.3,Q1.4,Q1.6,Q1.16.1,Q1.10,Q2.2,hh_income_cat,hh_income,Q2.5_1,Q2.5_2,Q2.5_4,Q2.5_5,Q2.6_1,Q2.6_2,Q2.7,p_income,Q3.7,Q3.8,Q3.9
R303479,27,0,0,0,0,0,1,1,1,7,0,1,10.72125,,,,,,17.35,,,,,,12.436,15.88333333,0,115.8166667,33.58333333,11,3.4,0,0,8,36,2,11,4,1,2,1,2,9,18000,2,1,0,1,2,1,2,22500,2,1,1
R1788121,25,0,1,0,1,0,0,0,0,4,0,1,6.86,,20,,,,5.05,16,1.3,6,0,7,6.496,10.05,1.8,64.36666667,20.26666667,20,1.3,0,0,12,48,2,3,5,2,1,2,1,9,18000,0,0,0,3,2,1,2,9500,2,1,1
O563163,27,0,0,0,0,1,1,0,1,6,0,1,3.98425,,,,,,2.316666667,,,,,,6.251,16.2,1.3,33.88333333,12.4,14,2.8,0.016666667,0,5,31,3,3,5,1,3,2,4,5,9000,0,1,0,4,1,1,3,7000,1,2,2
S275771,27,0,0,1,1,0,0,0,0,3,0,1,31.3915,,,38,5.4,9,6.466666667,47,10.1,5,3,20,25.631,29.7,5.1,320.2833333,90.03333333,52,16.2,8.65,2,30,59,2,8,4,1,3,2,1,3,5000,1,0,0,0,2,1,3,4000,1,2,1
U454611,27,0,1,1,1,0,0,0,0,3,0,0,5.10225,,16,8,1.5,9,11.1,9,5,10,1,7,4.79,7.716666667,1.4,61.3,16,13,4.8,0,0,8,39,3,3,5,1,3,2,2,4,7000,1,0,0,4,2,1,3,2000,1,2,2
V512285,27,1,1,1,1,0,0,0,0,3,1,0,2.327,26,8,3,1,9,8.683333333,3,2.2,9,0,20,2.191,4.5,0.6,25.2,7.316666667,3,3.6,0,0,30,30,3,5,5,1,3,2,1,4,7000,1,2,1,1,2,1,3,2000,1,2,2
Z081288,25,1,1,0,1,0,0,0,0,2,1,0,1.41225,14,6,,,,6.083333333,3,1,7,0,15,1.397,4.133333333,0.4,14.21666667,6.533333333,3,0.2,0.016666667,0,15,20,2,5,4,2,1,2,2,8,15000,1,0,0,2,2,1,3,7000,1,1,1
G403773,27,0,0,1,1,0,0,0,0,3,0,1,54.857,,,36,6.5,3,29.88333333,44,22.5,24,1,60,29.851,30,7.2,1761.383333,146.6,37,19.8,3.933333333,1,60,23,3,6,4,1,3,2,1,7,13000,2,0,0,5,2,1,2,2000,1,2,1
E651626,26,0,1,1,1,0,0,0,0,3,0,1,9.85675,,39,14,2.8,6,10.68333333,14,5.7,8,0,15,9.563,15,2.3,115.3,38.63333333,10,5,0.316666667,0,15,63,3,5,5,1,3,2,4,5,9000,1,0,0,2,2,1,2,4000,1,1,2
F702162,27,0,1,1,1,0,0,0,0,3,1,0,6.60075,,27,11,1.7,3,6.866666667,16,3.5,7,0,15,7.243,12.4,1.9,75.86666667,26.65,13,5.2,0.016666667,0,15,27,2,1,4,1,3,2,1,5,9000,1,1,0,2,2,1,3,7000,2,2,2
M219608,26,0,1,1,1,0,0,0,0,3,1,0,8.979,,26,14,2.4,3,1.266666667,24,1.1,2,2,10,7.786,9.316666667,1.9,94.88333333,24.35,22,1.5,3,1,15,44,2,10,5,1,3,1,1,3,5000,1,0,0,4,2,1,2,7000,1,2,2
Y487204,26,1,1,1,1,0,0,0,0,2,0,1,2.26325,28,16,6,1.2,3,6.316666667,6,3.2,6,0,20,1.895,5.466666667,0.9,29.01666667,16.73333333,8,2.8,0.05,0,15,30,3,11,4,1,3,2,2,3,5000,0,0,0,3,1,1,3,7000,1,2,2
H246595,26,0,0,1,1,0,0,0,0,4,0,0,99.4385,,,75,47.2,6,13.05,85,16.2,9,2,10,96.442,73.85,45.3,1166.266667,339.35,71,12.5,4.05,1,20,50,2,11,5,1,1,1,3,9,18000,1,0,0,5,2,1,2,22500,2,1,1
C103800,26,0,0,0,0,1,0,1,1,7,1,0,5.5495,,,,,,12.71666667,,,,,,5.862,8.783333333,1.2,47.91666667,21.2,11.4,3.4,3.233333333,1,20,42,2,11,4,1,3,2,2,3,5000,1,0,0,0,2,1,3,4000,2,1,1
C1787110,26,0,0,0,0,1,1,1,1,5,1,0,2.1545,,,,,,1.9,,,,,,3.713,9.683333333,1,19.15,6.5,8,0.2,0,0,6,25,3,6,4,1,3,1,2,3,5000,1,0,0,2,2,1,3,2000,1,2,2
G1511957,27,0,0,0,0,0,1,1,1,7,0,0,11.0565,,,,,,1.5,,,,,,10.369,14.6,2.1,133.8166667,58.33333333,29,3.6,14,1,15,58,3,5,5,1,3,2,4,6,11000,2,1,0,1,2,1,2,2000,1,2,2
D646501,27,1,1,1,1,0,0,0,0,3,1,0,4.74075,52,15,14,2.2,9,10.61666667,9,4.1,10,1,7,4.524,9.383333333,1.6,54.43333333,16.11666667,11,6.6,0.016666667,0,4,58,2,10,5,1,3,1,4,6,11000,2,0,0,4,2,1,2,7000,1,2,1
K1134757,27,0,1,1,1,0,0,0,0,3,0,0,10.593,,36,13,3.6,9,14.13333333,18,6.5,15,0,15,10.75,13.13333333,2.6,126.8166667,33.96666667,20,7.8,1,1,8,38,2,10,4,1,1,2,1,5,9000,2,0,0,2,2,1,2,9500,2,2,2
C077746,27,0,0,0,0,1,1,0,1,5,1,0,7.051,,,,,,1.883333333,,,,,,6.544,9.45,1.7,80.3,20.23333333,20.6,3.1,0.683333333,0,15,62,2,10,3,1,4,2,4,6,11000,1,0,0,1,2,1,2,7000,2,1,1
O303067,26,0,0,0,0,1,1,1,1,7,1,0,4.26825,,,,,,5.266666667,,,,,,3.911,4.566666667,0.4,45.66666667,13.2,9,2.9,2.233333333,1,15,48,2,7,5,1,2,1,1,4,7000,0,0,1,5,2,1,2,7000,2,1,1
G519766,27,0,0,1,1,0,0,0,0,3,0,0,46.94175,,,40,16.9,3,11.85,45,24,13,4,20,47.109,32.58333333,14.1,435.45,152.4,50,26.4,29.33333333,3,20,58,2,1,5,1,3,2,4,5,9000,1,0,0,0,2,1,2,4000,1,2,2
U242339,27,0,0,0,0,0,1,0,1,8,0,0,5.56175,,,,,,5.283333333,,,,,,6.93,7.85,1.8,60.11666667,18.96666667,16,0.6,0.016666667,0,9,41,2,11,5,1,3,2,2,6,11000,1,0,0,2,2,1,3,7000,2,1,1
G505819,27,0,0,0,0,1,1,1,1,7,1,0,2.87875,,,,,,4.183333333,,,,,,2.844,5.516666667,0.6,37.25,12.43333333,6,2.6,0,0,20,21,3,1,4,1,3,1,1,5,9000,1,1,0,1,2,1,3,4000,1,2,1
J1226706,26,0,0,1,1,0,0,0,0,3,0,0,40.668,,,54,9.5,9,12.9,48,18.6,12,3,15,39.618,42.21666667,7.9,472.6833333,142.15,60,16.4,3.8,2,12,22,2,6,4,1,3,2,1,2,3000,4,1,0,4,1,1,2,2000,1,2,2
E634234,27,0,0,0,0,0,0,1,1,7,0,1,21.23925,,,,,,5.5,,,,,,21.187,24.46666667,7.1,225.0833333,66.78333333,26.5,13,3.666666667,1,7,33,2,5,4,1,3,1,2,4,7000,1,0,0,3,2,1,3,4000,1,1,1
A163739,27,0,0,1,1,0,0,0,0,4,0,0,8.17525,,,9,2.2,3,6.133333333,16,2.3,4,0,7,9.058,10.41666667,1.8,93.15,29.76666667,13.6,3.4,1.816666667,1,8,58,3,5,3,1,1,2,2,3,5000,1,0,0,0,2,1,3,4000,1,1,2
E467760,27,0,1,1,1,0,0,0,0,2,0,1,8.51575,,21,19,2.9,6,12.1,19,2.5,9,0,7,9.03,12.8,2.3,80.96666667,20.68333333,21,2.5,4.133333333,1,9,31,3,3,5,1,3,2,4,8,15000,1,0,1,2,2,1,3,4000,1,2,2
E618508,25,1,1,0,1,0,0,0,0,2,0,1,2.55875,28,9,,,,6.233333333,8,1.5,6,1,7,2.551,4.85,1.2,29.63333333,8.6,6.8,2,0,0,12,19,2,6,4,1,3,2,3,9,18000,2,0,0,0,2,2,2,2000,1,2,2
H941177,27,1,1,1,1,0,0,0,0,3,1,0,4.81575,53,17,11,1.1,6,1.75,12,1,2,0,3,4.859,8.333333333,1.1,56.11666667,17.18333333,16,0.6,0,0,7,56,2,5,4,1,3,1,2,4,7000,1,1,0,1,2,1,3,7000,1,2,2
H402857,27,0,0,0,0,0,1,1,1,7,0,1,9.45475,,,,,,12.56666667,,,,,,9.442,12.46666667,4.4,130.9166667,57.71666667,16,6.3,16.01666667,1,60,33,3,8,5,1,3,2,1,3,5000,2,1,0,5,1,1,2,750,1,2,1
E1863727,26,0,0,1,1,0,0,0,0,3,0,0,75.52325,,,46,1.8,9,7.466666667,77,21.5,5,2,15,80.676,55.78333333,0,766.9,266.9833333,77,20.6,12.81666667,2,20,58,2,5,5,1,2,2,1,9,18000,2,0,0,2,1,1,2,22500,2,1,1
T211673,27,1,1,1,1,0,0,0,0,4,1,0,4.5625,46,11,7,1.4,3,5.683333333,11,3.4,5,0,20,4.701,7.816666667,1.6,48.16666667,11.95,11,3.7,0.116666667,0,20,55,2,3,5,1,3,1,1,6,11000,1,0,0,4,2,1,2,9500,2,1,1
N113906,27,0,0,1,1,0,0,0,0,3,0,0,42.6895,,,44,8.9,6,22.73333333,54,7.3,20,2,20,45.937,43.8,11.9,460.9333333,139.2166667,45,9.7,7.5,2,15,30,2,3,4,1,3,2,1,5,9000,2,0,0,0,2,1,3,4000,2,2,1
V358408,27,0,0,0,0,0,1,1,1,7,1,0,18.352,,,,,,15.76666667,,,,,,14.521,14.38333333,2.9,149.9666667,39.71666667,36,12,9.283333333,1,30,29,3,11,5,1,3,2,1,2,3000,2,1,0,2,2,1,2,4000,1,2,2
C091097,26,1,1,1,1,0,0,0,0,3,1,0,3.42275,41,20,6,1.6,3,14.7,8,5.2,13,0,10,4.08,6.366666667,1.5,41.36666667,19.55,7,5,0.016666667,0,12,20,2,1,4,1,2,2,1,6,11000,2,0,0,2,2,1,2,2000,1,1,1
E402259,26,1,1,1,1,0,0,0,0,1,1,0,3.89825,34,11,10,1.4,9,10.85,10,3.8,12,0,7,5.926,8.5,1.6,32.11666667,10.83333333,8,4.2,0,0,5,18,3,8,4,2,1,2,2,6,11000,1,1,0,4,2,2,3,2000,1,1,1
Q025865,27,0,0,0,0,1,1,1,1,7,1,0,2.203,,,,,,5.716666667,,,,,,4.624,7.35,1.1,18.65,6.75,2,2,0.183333333,0,10,33,2,3,5,1,3,2,4,4,7000,1,0,0,3,2,1,3,7000,1,1,2
D1412392,25,1,1,0,1,0,0,0,0,4,0,1,4.67175,51,16,,,,9.5,14,0.8,7,1,10,4.808,11.11666667,1.3,51.3,14.91666667,14.5,0.6,0.016666667,0,7,51,2,11,4,1,3,2,2,8,15000,0,0,0,0,1,1,3,13000,1,1,1
E402259,26,0,0,0,0,1,1,1,1,7,1,0,3.89825,,,,,,10.85,,,,,,5.926,8.5,1.6,32.11666667,10.83333333,8,4.2,0,0,5,18,3,8,4,2,1,2,2,6,11000,1,1,0,4,2,2,3,2000,1,1,1
W333656,27,0,0,1,1,0,0,0,0,3,0,1,52.49825,,,72,12.2,3,4.883333333,64,61.2,5,1,20,44.492,70.01666667,11.6,778.9166667,283.7166667,64,58.8,19.55,2,30,20,2,5,4,1,3,2,1,5,9000,2,0,0,5,2,1,2,4000,1,2,2
H513402,27,0,0,0,0,1,1,1,1,6,0,1,4.2665,,,,,,18.43333333,,,,,,4.255,5.916666667,1,49.5,14.7,5,3.1,0.1,0,15,48,3,3,5,1,3,1,1,6,11000,1,0,0,5,2,1,2,2000,1,2,1
T325608,27,0,0,0,0,1,1,1,1,7,0,0,11.2075,,,,,,14.8,,,,,,4.616,6.316666667,0.9,56.75,16.86666667,41,4.3,10.41666667,2,60,22,2,5,4,1,3,1,1,6,11000,2,1,0,3,1,1,2,7000,2,2,1
U567752,27,0,0,1,1,0,0,0,0,4,0,0,29.5175,,,25,8,6,15.28333333,37,7,14,2,10,28.703,28.06666667,9.6,333.0833333,85.35,31,4.3,5.616666667,1,12,57,3,3,5,1,3,1,2,7,13000,1,1,0,0,1,1,2,13000,1,1,1
Z1176370,27,0,1,1,1,0,0,0,0,4,0,1,14.83225,,50,24,4.6,6,11.96666667,22,5.5,11,0,15,15.672,22.76666667,3.1,174,52.4,28,4.8,0,0,10,54,3,11,3,1,3,1,1,4,7000,0,0,0,2,2,1,2,7000,2,2,2
O545568,25,1,1,0,1,0,0,0,0,2,0,0,3.197,40,10,,,,13.31666667,7,0.8,15,0,7,3.15,7.083333333,0.9,37.83333333,10.21666667,6,0.4,0.116666667,0,4,31,2,5,4,2,1,2,4,1,1000,0,0,0,1,1,1,3,2000,1,2,1
G1511957,27,0,1,1,1,0,0,0,0,4,0,0,11.0565,,55,20,3.1,6,1.5,21,4.1,3,1,20,10.369,14.6,2.1,133.8166667,58.33333333,29,3.6,14,1,15,58,3,5,5,1,3,2,4,6,11000,2,1,0,1,2,1,2,2000,1,2,2
Z448070,27,0,0,1,1,0,0,0,0,3,0,0,38.936,,,45,8.8,6,22.18333333,52,7.3,20,3,20,36.518,29.86666667,8.8,424.7333333,130.8166667,57,9.7,15.51666667,2,30,30,2,11,4,1,3,1,1,4,7000,1,0,0,3,2,1,3,7000,1,2,2
A025200,27,0,0,1,1,0,0,0,0,3,0,1,153.50875,,,121,43.2,4,17.85,161,33.5,14,4,20,144.06,118.6833333,34.6,1722.45,521.3833333,134,33.5,28.65,4,30,59,2,7,3,1,4,2,4,6,11000,2,0,0,4,2,1,2,13000,2,1,1
K200117,27,1,1,1,1,0,0,0,0,3,0,0,3.8815,42,12,7,1,9,7.066666667,9,2.6,8,0,10,3.936,7.666666667,0.9,44.05,11.61666667,9,3.1,0.016666667,0,6,31,3,2,5,1,3,1,4,7,13000,1,3,0,2,2,1,2,7000,1,2,2
X020740,27,0,0,1,1,0,0,0,0,3,1,0,24.28925,,,26,7.3,6,33.53333333,54,16.7,20,3,10,23.765,26,5.2,253.7666667,104.8166667,49.8,16,27.73333333,2,9,54,2,10,5,1,2,1,1,4,7000,2,0,1,2,2,1,2,7000,1,2,1
L058169,26,0,0,1,1,0,0,0,0,4,0,1,25.222,,,19,6.1,3,7.75,23,4.5,6,0,20,26.543,24.1,8.9,347.3166667,128.2166667,29,5.2,0.016666667,0,30,60,3,6,5,1,3,1,1,9,18000,1,1,0,1,2,1,2,7000,1,2,2
V1327189,26,0,0,0,0,0,1,1,1,7,0,1,13.37825,,,,,,4.4,,,,,,28.751,25.73333333,6.9,94.03333333,20.31666667,20,3.6,0.016666667,0,30,54,2,1,5,1,2,2,1,4,7000,2,0,0,2,2,1,2,4000,3,1,1
F1371823,27,0,1,1,1,0,0,0,0,2,1,0,8.77025,,24,16,2.5,6,6.6,16,3.4,5,0,7,7.048,12.2,1.7,88.08333333,23.66666667,16,3.7,8.016666667,1,8,51,3,5,3,1,3,2,4,7,13000,2,2,0,3,2,2,2,4000,1,2,2
T325608,27,0,1,1,1,0,0,0,0,3,1,0,16.94175,,31,15,3.5,3,13.75,37,11.7,15,3,30,10.153,13.3,2,116.15,31.43333333,44,11.2,9.95,3,30,22,2,5,4,1,3,1,1,6,11000,2,1,0,3,1,1,2,7000,2,2,1
G1547908,27,1,1,1,1,0,0,0,0,3,0,1,4.14325,49,26,9,1.6,3,9.316666667,8,5.7,7,1,10,5.633,10.73333333,1.5,49.21666667,27.61666667,8,6.8,0.016666667,0,20,45,3,7,2,1,3,1,2,3,5000,1,0,0,1,2,1,3,7000,1,2,2
J932236,26,1,1,0,1,0,0,0,0,1,1,0,1.13575,10,5,,,,2,2,1,4,1,7,2.116,7.666666667,0.6,9.333333333,3.966666667,2.1,0.1,0.016666667,0,5,72,2,11,5,1,1,2,2,5,9000,1,0,0,1,1,2,3,9500,3,1,1
G986121,26,1,1,0,1,0,0,0,0,1,1,0,1.176,14,5,,,,10.56666667,2,1.2,12,0,10,1.164,3.4,0.2,14.25,4.583333333,1,0.1,0,0,10,55,2,11,3,1,3,2,2,3,5000,0,0,0,3,1,1,3,7000,2,1,1
B086090,27,1,1,1,1,0,0,0,0,2,0,0,4.4885,51,16,10,0.8,2,4.05,17,1,3,1,3,4.261,11.88333333,0.9,50.76666667,17.28333333,17,0.6,0,0,5,29,3,11,4,1,4,1,3,9,18000,0,1,0,4,1,1,3,7000,2,2,1
P1440516,26,1,1,1,1,0,0,0,0,3,1,0,3.593,39,9,7,1.4,6,6.866666667,4,0.8,7,0,10,4.083,8.216666667,1.4,39.13333333,9.966666667,3,0.4,0,0,12,57,2,3,5,1,1,2,4,9,18000,2,0,0,2,2,1,2,13000,2,1,1
P442638,27,1,1,1,1,0,0,0,0,2,1,0,2.8505,27,11,9,1.2,9,7.45,8,1.8,7,1,10,3.402,7.55,0.7,28.16666667,11.15,10,2.6,0.016666667,0,8,55,3,6,5,1,3,2,2,6,11000,2,0,0,0,2,1,2,7000,1,2,2
L681350,27,0,1,1,1,0,0,0,0,3,1,0,8.18775,,23,9,4.3,3,4.033333333,13,3.9,4,2,20,8.3,10.63333333,2.9,96.83333333,22.91666667,13,4.3,3.316666667,1,30,54,2,3,3,1,3,1,1,4,7000,1,0,0,1,2,1,2,9500,1,1,1
U423015,26,0,1,1,1,0,0,0,0,3,0,1,16.91375,,56,22,2.8,3,4.85,29,5.4,4,2,15,15.48,18.38333333,3.1,188.7333333,56.26666667,27,5.9,8.283333333,2,20,31,2,11,4,1,3,2,4,8,15000,1,0,0,2,2,1,3,9500,1,1,1
K425255,26,0,1,0,1,0,0,0,0,2,0,1,7.0395,,21,,,,7.266666667,18,1.5,7,1,10,6.663,19.85,1.3,68.03333333,20.8,14.6,1.2,6.35,1,5,25,2,11,4,1,3,2,2,6,11000,0,0,0,5,1,1,3,4000,1,1,1
K1707738,26,0,1,1,1,0,0,0,0,3,1,0,7.01425,,19,11,3.4,9,7.35,27,2.5,5,0,20,5.718,10.4,2.7,64.71666667,17.81666667,24.8,3.4,11.01666667,1,20,47,2,11,5,1,3,2,4,7,13000,1,0,0,5,2,1,2,13000,1,1,1
G135109,27,0,1,1,1,0,0,0,0,3,0,0,18.38775,,54,30,3.5,6,9.416666667,33,10.8,9,2,40,16.577,20.43333333,3.3,192.8833333,56.33333333,30,13,14.08333333,2,30,28,3,5,5,1,3,2,1,8,15000,2,0,0,1,2,1,3,9500,2,1,2
L007779,27,0,0,0,0,0,1,1,1,6,0,0,14.39775,,,,,,9.933333333,,,,,,16.996,15.73333333,4.4,157.8,60.16666667,32,2.9,0.033333333,0,7,37,2,3,5,1,3,1,2,7,13000,1,0,0,5,2,2,3,9500,1,2,1
A1584345,27,0,0,0,0,0,0,1,1,8,0,0,24.62475,,,,,,11.7,,,,,,28.849,37.28333333,6.3,247.6,89.03333333,31.1,3,10.2,3,12,28,3,11,4,1,1,1,4,9,18000,2,1,0,3,1,1,2,4000,1,2,2
X432566,27,0,1,1,1,0,0,0,0,3,1,0,13.771,,38,16,4.6,9,25.35,13,3.3,24,2,7,15.734,18.81666667,3.1,136.6666667,40.31666667,16,4.8,4.183333333,1,12,62,2,2,5,1,1,1,1,5,9000,1,1,0,0,2,1,2,9500,1,1,1
E666565,27,0,0,0,0,0,1,1,1,7,1,0,16.90775,,,,,,11.5,,,,,,7.69,8.85,1.5,96.76666667,37.73333333,69,5.4,32.38333333,2,30,24,3,5,4,1,3,2,1,5,9000,3,0,0,1,1,1,2,7000,1,1,1
K290840,26,0,0,0,0,1,1,0,1,6,0,0,0.76775,,,,,,0.5,,,,,,0.588,1.766666667,0.2,6.833333333,1.666666667,6,2,0,0,12,63,3,6,3,1,3,2,1,5,9000,0,0,0,1,2,1,2,7000,2,2,2
Q271655,27,0,1,0,1,0,0,0,0,2,0,0,7.581,,25,,,,6.983333333,19,2.5,6,0,10,8.727,15.66666667,2.4,79.23333333,25.95,24,2,0.016666667,0,12,34,3,5,4,2,1,2,2,4,7000,0,1,0,3,1,1,3,4000,1,2,2
U087112,27,0,1,1,1,0,0,0,0,3,1,0,5.0105,,15,11,1.6,7,10.13333333,13,4.1,7,0,3,5.912,10.53333333,1.8,49.35,16.2,13,6,4,1,3,62,3,3,5,1,4,2,2,4,7000,1,0,0,2,1,2,3,7000,1,2,2
H656218,26,1,1,1,1,0,0,0,0,2,1,0,1.45425,16,5,3,1,3,4.4,3,2.4,4,0,10,1.394,3.083333333,0.4,17.1,4.516666667,3,2.9,0.016666667,0,5,50,3,8,5,1,3,2,2,3,5000,1,0,0,4,2,1,2,750,3,1,1
A489657,27,0,0,1,1,0,0,0,0,4,0,1,58.4385,,,51,21.5,6,12.08333333,88,9.5,9,3,20,58.795,49.16666667,20.6,712.2166667,225.3666667,73,7.3,16.68333333,2,30,57,2,11,5,1,3,1,1,7,13000,2,0,0,5,2,1,2,13000,2,1,1
C434997,27,0,0,1,1,0,0,0,0,3,0,1,40.615,,,36,6.1,6,19.66666667,61,6.1,18,3,20,37.138,29.68333333,8.2,469.6833333,144.2,56,8.2,10.83333333,3,20,27,3,3,4,1,3,1,1,6,11000,2,1,0,0,2,1,3,7000,1,2,2
I700203,27,0,1,1,1,0,0,0,0,3,0,0,10.98025,,32,14,3.1,3,9.083333333,14,4.4,8,3,20,10.631,10.21666667,2.6,118.55,31.61666667,19,4.8,6.133333333,2,15,28,2,3,5,1,3,2,2,9,18000,3,0,0,1,2,1,3,7000,1,1,1
U321899,26,0,0,1,1,0,0,0,0,3,0,0,46.14875,,,42,14.9,9,8.5,47,18.4,8,3,20,46.649,42.98333333,21.9,521.9,154.8,65,12.8,13.55,3,30,60,2,5,5,1,3,1,2,6,11000,1,0,0,2,2,1,2,9500,1,1,1
Q378713,27,0,0,0,0,1,1,1,1,7,0,0,4.81825,,,,,,9.966666667,,,,,,4.788,7.983333333,1.7,57.86666667,14.96666667,9,5,0.133333333,0,30,24,2,5,4,1,3,1,1,3,5000,5,0,0,1,2,1,3,2000,1,2,2
V177927,27,0,0,0,0,0,1,1,1,7,0,0,6.02875,,,,,,3.7,,,,,,6.335,9.366666667,1.5,64.53333333,18.35,15.5,2.8,0.033333333,0,12,21,3,5,4,1,3,2,1,5,9000,3,1,0,1,2,1,2,4000,1,1,1
V264188,27,0,0,0,0,1,1,0,1,6,0,1,4.823,,,,,,5.283333333,,,,,,5.824,10.48333333,1.2,49.61666667,16,11,0.6,0,0,15,64,3,6,3,1,3,2,4,3,5000,0,0,0,1,2,1,2,4000,2,2,2
J295805,27,0,1,1,1,0,0,0,0,2,1,0,6.617,,22,11,2.3,6,9.933333333,10,7.3,11,0,20,6.331,8.433333333,1.3,71.15,20.98333333,12,7,4.466666667,1,20,59,3,5,5,1,3,2,1,2,3000,1,0,0,1,2,1,3,2000,1,2,1
J254017,24,1,1,0,1,0,0,0,0,1,0,1,11.143,36,17,,,,2.933333333,6,2,6,0,20,10.933,20.38333333,2.2,128.3833333,32.93333333,19.2,1.5,3.483333333,1,12,56,3,11,4,1,3,1,1,7,13000,0,0,0,0,2,1,3,13000,3,2,1
V250581,27,0,1,1,1,0,0,0,0,3,1,0,6.129,,21,10,2.6,6,12.51666667,9,6.8,14,0,20,6.255,8.333333333,1.5,69.36666667,20.08333333,10.7,6.5,3.283333333,1,15,51,3,1,3,1,3,1,1,1,1000,1,1,0,1,2,2,3,2000,1,2,2
S032497,27,0,0,1,1,0,0,0,0,3,0,1,35.97825,,,35,5,3,2.883333333,43,8.1,3,2,90,33.491,29,6.7,372.8666667,104.5166667,58.9,6.5,42.16666667,4,60,53,2,5,1,1,3,2,1,9,18000,2,0,0,1,2,2,3,7000,1,2,2
Z360700,27,1,1,0,1,0,0,0,0,2,1,0,2.9395,28,9,,,,6.783333333,12,3.5,5,0,3,3.6,10.66666667,0.7,29.56666667,8.8,10,2.8,0,0,5,34,3,11,4,1,3,2,2,2,3000,0,0,0,2,1,1,3,2000,1,2,2
J104126,27,0,1,1,1,0,0,0,0,3,1,0,9.13,,24,19,8.6,6,10.41666667,12,9.8,8,2,7,14.772,14.7,6.9,75.93333333,23.68333333,11.5,9.8,24.23333333,3,9,54,3,11,5,1,3,2,4,9,18000,2,0,0,2,2,2,2,7000,1,2,2
Y1788465,26,0,0,0,0,1,1,1,1,6,0,0,4.066,,,,,,10,,,,,,3.679,5.933333333,0,46.7,15.41666667,8.5,11,1,1,15,53,2,7,5,1,2,1,4,8,15000,4,1,0,4,2,1,2,9500,2,1,1
B050274,27,0,1,1,1,0,0,0,0,3,1,0,6.747,,21,13,1.7,2,9.083333333,21,3.3,11,0,3,6.272,16.21666667,2.2,77.31666667,21.93333333,26.5,4.4,3.366666667,1,4,22,3,5,4,1,4,2,2,5,9000,1,1,0,2,2,1,3,4000,1,2,2
V003681,26,1,1,1,1,0,0,0,0,2,0,1,1.61625,19,6,4,1,3,8.466666667,4,1.2,8,0,10,1.656,3.066666667,0.6,17.71666667,5.7,1,0.2,0,0,8,23,3,11,4,1,3,2,4,9,18000,2,0,0,5,2,1,2,4000,2,1,2
E1870884,27,0,0,1,1,0,0,0,0,3,0,1,29.5785,,,43,8.8,3,16.61666667,51,14.9,18,3,90,28,41.18333333,7.3,339.1833333,92.03333333,51,16.4,8.616666667,2,60,62,2,11,5,1,1,2,1,9,18000,1,0,0,1,2,1,2,17500,2,1,1
X710216,27,0,1,1,1,0,0,0,0,4,1,0,18.61475,,53,21,3.8,3,3.083333333,30,3.9,3,1,20,19.531,21.86666667,2.5,209.1,53.23333333,30,4.3,0.016666667,0,30,30,2,10,4,1,2,2,1,2,3000,1,0,0,1,2,1,3,2000,2,1,1
M338842,27,0,0,1,1,0,0,0,0,3,0,1,32.61125,,,32,5.5,3,22.11666667,37,15.7,20,2,20,30.395,32.06666667,6.1,308.85,112.1,45.9,13.8,24.16666667,3,15,32,3,5,4,1,3,1,1,3,5000,1,0,0,1,2,1,3,7000,1,2,2
U307419,27,0,1,1,1,0,0,0,0,2,0,0,8.29,,27,8,2.6,3,3.816666667,11,3.5,3,0,20,8.292,9.566666667,2.2,91.75,25.83333333,14,5.2,0.016666667,0,20,31,3,1,5,1,3,1,1,4,7000,1,1,0,3,2,1,2,2000,1,1,1
B315554,27,0,0,1,1,0,0,0,0,3,0,0,25.79675,,,28,6.8,9,16.53333333,34,8.5,12,3,10,21.762,23.06666667,7.6,246.7,75.81666667,37,12.5,9.2,2,20,33,3,3,5,1,3,1,1,5,9000,2,0,0,2,2,1,2,2000,1,2,2
N583120,27,0,0,1,1,0,0,0,0,3,0,0,31.08375,,,40,7.2,3,8.1,47,13.9,9,1,10,30.677,23.75,8,321.7333333,91.18333333,43,12.2,3.983333333,1,9,49,3,7,5,1,3,2,4,6,11000,2,0,0,2,2,1,2,2000,1,2,2
S1276090,27,0,0,0,0,0,1,1,1,7,0,1,5.45425,,,,,,17.21666667,,,,,,5.417,8.816666667,1.1,65.41666667,17.75,6,3.4,0.033333333,0,12,23,3,3,4,1,1,2,1,9,18000,3,0,3,4,2,1,2,7000,2,2,2
B030825,26,1,1,0,1,0,0,0,0,2,0,1,1.21675,15,6,,,,6.45,2,1.2,7,0,7,1.22,4.383333333,0.3,15.25,5.35,3,0.2,0.033333333,0,4,28,2,11,4,1,3,2,2,8,15000,0,0,0,5,1,1,3,7000,1,1,1
K084251,25,0,1,0,1,0,0,0,0,4,0,0,15.3655,,53,,,,15.75,29,4,11,0,20,14.527,17.85,4,172.6666667,50.86666667,24,5.3,3.783333333,1,20,27,3,8,4,2,1,2,1,5,9000,2,0,0,2,2,1,2,750,1,1,1
